"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-20 22:14:40.689816718 +0000 UTC m=+1118.643724390,10000,3000,160,goMap,255.600768ms,255.600768ms,1.00,573.960378ms,2.25,1.466492716s,5.74
2023-01-20 22:14:45.285265845 +0000 UTC m=+1123.239173518,10000,3000,161,hashMap,1.327224643s,1.439230676s,1.08,1.327224643s,1.00,1.827926761s,1.38
2023-01-20 22:14:47.550993571 +0000 UTC m=+1125.504901241,10000,3000,162,goMap,219.495852ms,219.495852ms,1.00,521.155088ms,2.37,1.524128249s,6.94
2023-01-20 22:14:51.99840076 +0000 UTC m=+1129.952308432,10000,3000,163,hashMap,1.226833964s,1.361588171s,1.11,1.226833964s,1.00,1.858060296s,1.51
2023-01-20 22:14:54.691407391 +0000 UTC m=+1132.645315071,10000,3000,164,syncMap,686.22921ms,960.810738ms,1.40,1.044259097s,1.52,686.22921ms,1.00
2023-01-20 22:14:59.03719169 +0000 UTC m=+1136.991099362,10000,3000,165,hashMap,1.261000117s,1.37836407s,1.09,1.261000117s,1.00,1.705348393s,1.35
2023-01-20 22:15:01.787225913 +0000 UTC m=+1139.741133583,10000,3000,166,syncMap,330.088335ms,1.40659747s,4.26,1.012358469s,3.07,330.088335ms,1.00
2023-01-20 22:15:06.406191591 +0000 UTC m=+1144.358229318,10000,3000,167,hashMap,1.460283844s,1.477664441s,1.01,1.460283844s,1.00,1.678000446s,1.15
2023-01-20 22:15:09.37434451 +0000 UTC m=+1147.326382237,10000,3000,168,syncMap,217.441952ms,1.162404594s,5.35,1.587159406s,7.30,217.441952ms,1.00
2023-01-20 22:15:13.806586804 +0000 UTC m=+1151.758624529,10000,3000,169,hashMap,1.243394369s,1.45369163s,1.17,1.243394369s,1.00,1.734189655s,1.39
2023-01-20 22:15:16.466842336 +0000 UTC m=+1154.418880064,10000,3000,170,hashMap,186.247329ms,1.246230977s,6.69,186.247329ms,1.00,1.226820845s,6.59
2023-01-20 22:15:19.21002467 +0000 UTC m=+1157.162062401,10000,3000,171,syncMap,524.976876ms,1.442026568s,2.75,775.058971ms,1.48,524.976876ms,1.00
2023-01-20 22:15:22.382669964 +0000 UTC m=+1160.334707692,10000,3000,172,hashMap,708.016453ms,919.840716ms,1.30,708.016453ms,1.00,1.543794108s,2.18
2023-01-20 22:15:27.237862871 +0000 UTC m=+1165.189900598,10000,3000,173,hashMap,1.316834103s,1.348136033s,1.02,1.316834103s,1.00,2.189282444s,1.66
2023-01-20 22:15:29.526464179 +0000 UTC m=+1167.478501905,10000,3000,174,goMap,242.951699ms,242.951699ms,1.00,586.657665ms,2.41,1.457798823s,6.00
2023-01-20 22:15:34.318623905 +0000 UTC m=+1172.270557587,10000,3000,175,goMap,1.364966313s,1.364966313s,1.00,1.43605816s,1.05,1.989897975s,1.46
2023-01-20 22:15:36.619585686 +0000 UTC m=+1174.571519392,10000,3000,176,goMap,226.403249ms,226.403249ms,1.00,603.287092ms,2.66,1.470194383s,6.49
2023-01-20 22:15:41.393042866 +0000 UTC m=+1179.344976549,10000,3000,177,hashMap,1.355111845s,1.431271482s,1.06,1.355111845s,1.00,1.98579996s,1.47
2023-01-20 22:15:43.78155484 +0000 UTC m=+1181.733488522,10000,3000,178,syncMap,239.167557ms,288.394429ms,1.21,1.859866426s,7.78,239.167557ms,1.00
2023-01-20 22:15:47.879564726 +0000 UTC m=+1185.831498414,10000,3000,179,syncMap,381.318452ms,2.051647384s,5.38,1.662687657s,4.36,381.318452ms,1.00
2023-01-20 22:15:52.214476216 +0000 UTC m=+1190.166409898,10000,3000,180,syncMap,1.385213983s,1.522216567s,1.10,1.426361411s,1.03,1.385213983s,1.00
2023-01-20 22:15:55.107872375 +0000 UTC m=+1193.059806059,10000,3000,181,goMap,234.732134ms,234.732134ms,1.00,1.171448251s,4.99,1.486222932s,6.33
2023-01-20 22:15:58.500366005 +0000 UTC m=+1196.452299687,10000,3000,182,syncMap,674.058624ms,1.374295228s,2.04,1.343031613s,1.99,674.058624ms,1.00
2023-01-20 22:16:02.010209225 +0000 UTC m=+1199.962142924,10000,3000,183,hashMap,667.336029ms,1.278198435s,1.92,667.336029ms,1.00,1.562962625s,2.34
2023-01-20 22:16:06.94586168 +0000 UTC m=+1204.899978527,10000,3000,184,hashMap,1.395517079s,1.455302242s,1.04,1.395517079s,1.00,2.086021388s,1.49
2023-01-20 22:16:09.399717446 +0000 UTC m=+1207.353834296,10000,3000,185,goMap,242.229578ms,242.229578ms,1.00,618.432685ms,2.55,1.592198839s,6.57
2023-01-20 22:16:14.356442318 +0000 UTC m=+1212.310559165,10000,3000,186,goMap,1.290878138s,1.290878138s,1.00,1.400590478s,1.08,2.264302861s,1.75
2023-01-20 22:16:16.792828435 +0000 UTC m=+1214.746945284,10000,3000,187,goMap,250.949769ms,250.949769ms,1.00,659.966967ms,2.63,1.524413391s,6.07
2023-01-20 22:16:19.730248728 +0000 UTC m=+1217.684365576,10000,3000,188,syncMap,190.648456ms,1.190159481s,6.24,1.554373588s,8.15,190.648456ms,1.00
2023-01-20 22:16:23.774105772 +0000 UTC m=+1221.728222620,10000,3000,189,hashMap,1.276048933s,1.313266813s,1.03,1.276048933s,1.00,1.453607936s,1.14
2023-01-20 22:16:27.791858619 +0000 UTC m=+1225.745975469,10000,3000,190,hashMap,1.04844397s,1.352019722s,1.29,1.04844397s,1.00,1.61627756s,1.54
2023-01-20 22:16:30.810142677 +0000 UTC m=+1228.764259525,10000,3000,191,hashMap,186.476876ms,1.451008726s,7.78,186.476876ms,1.00,1.37971431s,7.40
2023-01-20 22:16:34.301170825 +0000 UTC m=+1232.253336010,10000,3000,192,hashMap,887.849891ms,1.134916049s,1.28,887.849891ms,1.00,1.465390118s,1.65
2023-01-20 22:16:37.144455739 +0000 UTC m=+1235.096620925,10000,3000,193,hashMap,612.478664ms,1.194239739s,1.95,612.478664ms,1.00,1.035032555s,1.69
2023-01-20 22:16:40.882080801 +0000 UTC m=+1238.834245987,10000,3000,194,hashMap,1.018110855s,1.257048058s,1.23,1.018110855s,1.00,1.461375909s,1.44
2023-01-20 22:16:44.829243467 +0000 UTC m=+1242.781408652,10000,3000,195,hashMap,1.054365966s,1.360178816s,1.29,1.054365966s,1.00,1.531622196s,1.45
2023-01-20 22:16:47.714418834 +0000 UTC m=+1245.666584019,10000,3000,196,hashMap,215.28732ms,1.263914386s,5.87,215.28732ms,1.00,1.405035402s,6.53
2023-01-20 22:16:51.129743769 +0000 UTC m=+1249.081908953,10000,3000,197,hashMap,735.259499ms,1.299603012s,1.77,735.259499ms,1.00,1.379513625s,1.88
2023-01-20 22:16:53.943251264 +0000 UTC m=+1251.895416450,10000,3000,198,syncMap,267.633986ms,1.36354832s,5.09,1.181376335s,4.41,267.633986ms,1.00
2023-01-20 22:16:58.53981476 +0000 UTC m=+1256.491979946,10000,3000,199,hashMap,1.443175616s,1.565936547s,1.09,1.443175616s,1.00,1.586494267s,1.10
2023-01-20 22:17:00.912665911 +0000 UTC m=+1258.864831096,10000,3000,200,syncMap,196.963821ms,1.266048709s,6.43,893.038186ms,4.53,196.963821ms,1.00
2023-01-20 22:17:05.45409945 +0000 UTC m=+1263.406182282,10000,3000,201,goMap,1.431970993s,1.431970993s,1.00,1.469338238s,1.03,1.639126365s,1.14
2023-01-20 22:17:08.606575099 +0000 UTC m=+1266.558657928,10000,3000,202,syncMap,502.826849ms,1.248821655s,2.48,1.39986122s,2.78,502.826849ms,1.00
2023-01-20 22:17:12.509471836 +0000 UTC m=+1270.461554669,10000,3000,203,hashMap,774.33234ms,1.45095606s,1.87,774.33234ms,1.00,1.676554797s,2.17
2023-01-20 22:17:16.604549034 +0000 UTC m=+1274.556631870,10000,3000,204,hashMap,1.098795971s,1.32900271s,1.21,1.098795971s,1.00,1.666227479s,1.52
2023-01-20 22:17:19.896445991 +0000 UTC m=+1277.848528823,10000,3000,205,goMap,319.551704ms,319.551704ms,1.00,1.361120457s,4.26,1.609761469s,5.04
2023-01-20 22:17:22.78600131 +0000 UTC m=+1280.738084140,10000,3000,206,syncMap,187.521114ms,1.049700412s,5.60,1.651142978s,8.81,187.521114ms,1.00
2023-01-20 22:17:26.877648936 +0000 UTC m=+1284.829731777,10000,3000,207,hashMap,1.177298434s,1.414986141s,1.20,1.177298434s,1.00,1.498330231s,1.27
2023-01-20 22:17:29.374068097 +0000 UTC m=+1287.326150926,10000,3000,208,goMap,213.616736ms,213.616736ms,1.00,782.548914ms,3.66,1.499050162s,7.02
2023-01-20 22:17:33.896185489 +0000 UTC m=+1291.848257809,10000,3000,209,hashMap,1.288157472s,1.464065904s,1.14,1.288157472s,1.00,1.768920213s,1.37
2023-01-20 22:17:36.838466389 +0000 UTC m=+1294.790538711,10000,3000,210,hashMap,191.225385ms,1.262570374s,6.60,191.225385ms,1.00,1.487573821s,7.78
2023-01-20 22:17:40.21928757 +0000 UTC m=+1298.171359892,10000,3000,211,hashMap,809.278851ms,1.280463265s,1.58,809.278851ms,1.00,1.290091998s,1.59
2023-01-20 22:17:42.972512362 +0000 UTC m=+1300.924584682,10000,3000,212,syncMap,343.312204ms,1.334921905s,3.89,1.074062447s,3.13,343.312204ms,1.00
2023-01-20 22:17:46.368063042 +0000 UTC m=+1304.320135364,10000,3000,213,hashMap,621.891629ms,1.383764292s,2.23,621.891629ms,1.00,1.388779957s,2.23
2023-01-20 22:17:49.391608519 +0000 UTC m=+1307.343680839,10000,3000,214,syncMap,425.871507ms,1.347259423s,3.16,1.249478973s,2.93,425.871507ms,1.00
2023-01-20 22:17:53.992132746 +0000 UTC m=+1311.944205079,10000,3000,215,hashMap,1.40791356s,1.529255976s,1.09,1.40791356s,1.00,1.662255056s,1.18
2023-01-20 22:17:58.467201415 +0000 UTC m=+1316.419273734,10000,3000,216,hashMap,1.26245287s,1.391268955s,1.10,1.26245287s,1.00,1.820215558s,1.44
2023-01-20 22:18:00.635434628 +0000 UTC m=+1318.587506949,10000,3000,217,goMap,218.486227ms,218.486227ms,1.00,561.796967ms,2.57,1.386999226s,6.35
2023-01-20 22:18:05.066777313 +0000 UTC m=+1323.018901220,10000,3000,218,hashMap,1.252981237s,1.418779597s,1.13,1.252981237s,1.00,1.758675395s,1.40
2023-01-20 22:18:07.501974357 +0000 UTC m=+1325.454098264,10000,3000,219,syncMap,197.206222ms,1.262663252s,6.40,974.375701ms,4.94,197.206222ms,1.00
2023-01-20 22:18:11.958051609 +0000 UTC m=+1329.910175515,10000,3000,220,hashMap,1.319763905s,1.333385633s,1.01,1.319763905s,1.00,1.801967276s,1.37
2023-01-20 22:18:16.644604033 +0000 UTC m=+1334.596727945,10000,3000,221,hashMap,1.313989359s,1.391199157s,1.06,1.313989359s,1.00,1.980313222s,1.51
2023-01-20 22:18:19.090290834 +0000 UTC m=+1337.042414740,10000,3000,222,goMap,234.260855ms,234.260855ms,1.00,646.453996ms,2.76,1.563980006s,6.68
2023-01-20 22:18:23.704336677 +0000 UTC m=+1341.656460582,10000,3000,223,goMap,1.334606393s,1.334606393s,1.00,1.355445713s,1.02,1.923030492s,1.44
2023-01-20 22:18:25.957351951 +0000 UTC m=+1343.909475859,10000,3000,224,goMap,218.701483ms,218.701483ms,1.00,611.082372ms,2.79,1.422246298s,6.50
2023-01-20 22:18:30.533850604 +0000 UTC m=+1348.485974511,10000,3000,225,hashMap,1.324954313s,1.395071626s,1.05,1.324954313s,1.00,1.855503878s,1.40
2023-01-20 22:18:32.838263831 +0000 UTC m=+1350.790387737,10000,3000,226,goMap,240.89052ms,240.89052ms,1.00,537.242289ms,2.23,1.52530014s,6.33
2023-01-20 22:18:37.302401714 +0000 UTC m=+1355.253604619,10000,3000,227,hashMap,1.260354304s,1.279208226s,1.01,1.260354304s,1.00,1.922672868s,1.53
2023-01-20 22:18:39.589020349 +0000 UTC m=+1357.540223253,10000,3000,228,goMap,202.020846ms,202.020846ms,1.00,583.705492ms,2.89,1.499941637s,7.42
2023-01-20 22:18:43.675390423 +0000 UTC m=+1361.626593329,10000,3000,229,hashMap,1.173869008s,1.341639582s,1.14,1.173869008s,1.00,1.569932197s,1.34
2023-01-20 22:18:45.952972084 +0000 UTC m=+1363.904174991,10000,3000,230,goMap,221.832935ms,221.832935ms,1.00,698.849773ms,3.15,1.355870946s,6.11
2023-01-20 22:18:50.060030586 +0000 UTC m=+1368.011233491,10000,3000,231,hashMap,1.176096121s,1.251404939s,1.06,1.176096121s,1.00,1.678338329s,1.43
2023-01-20 22:18:52.72879043 +0000 UTC m=+1370.679993341,10000,3000,232,syncMap,285.114191ms,1.33708177s,4.69,1.045519789s,3.67,285.114191ms,1.00
2023-01-20 22:18:56.082474553 +0000 UTC m=+1374.033677460,10000,3000,233,hashMap,680.984108ms,1.280052824s,1.88,680.984108ms,1.00,1.391651821s,2.04
2023-01-20 22:18:58.873600562 +0000 UTC m=+1376.824803467,10000,3000,234,syncMap,237.433144ms,1.157243905s,4.87,1.395398823s,5.88,237.433144ms,1.00
2023-01-20 22:19:03.027642937 +0000 UTC m=+1380.979788309,10000,3000,235,hashMap,711.351541ms,1.83857703s,2.58,711.351541ms,1.00,1.604074796s,2.25
2023-01-20 22:19:05.972043541 +0000 UTC m=+1383.924188912,10000,3000,236,goMap,516.013713ms,516.013713ms,1.00,827.14502ms,1.60,1.599787561s,3.10
2023-01-20 22:19:10.752690376 +0000 UTC m=+1388.704835748,10000,3000,237,goMap,1.323219777s,1.323219777s,1.00,1.436792669s,1.09,2.019690084s,1.53
2023-01-20 22:19:13.128071176 +0000 UTC m=+1391.080216549,10000,3000,238,goMap,254.626068ms,254.626068ms,1.00,639.566832ms,2.51,1.48006455s,5.81
2023-01-20 22:19:16.863380078 +0000 UTC m=+1394.815525448,10000,3000,239,goMap,954.151897ms,954.151897ms,1.00,1.453384213s,1.52,1.326886484s,1.39
2023-01-20 22:19:19.894630127 +0000 UTC m=+1397.846775500,10000,3000,240,goMap,746.542456ms,746.542456ms,1.00,897.683407ms,1.20,1.385737641s,1.86
2023-01-20 22:19:22.905371957 +0000 UTC m=+1400.857517332,10000,3000,241,hashMap,216.278117ms,1.344190711s,6.22,216.278117ms,1.00,1.449242704s,6.70
2023-01-20 22:19:26.406783442 +0000 UTC m=+1404.358928816,10000,3000,242,hashMap,820.227267ms,1.339862673s,1.63,820.227267ms,1.00,1.340312023s,1.63
2023-01-20 22:19:29.164309369 +0000 UTC m=+1407.116454741,10000,3000,243,syncMap,286.600726ms,1.309344015s,4.57,1.160309241s,4.05,286.600726ms,1.00
2023-01-20 22:19:33.734334669 +0000 UTC m=+1411.686464908,10000,3000,244,hashMap,1.363866626s,1.626695449s,1.19,1.363866626s,1.00,1.578425555s,1.16
2023-01-20 22:19:36.667811307 +0000 UTC m=+1414.619941552,10000,3000,245,goMap,396.268462ms,396.268462ms,1.00,1.047454988s,2.64,1.488631234s,3.76
2023-01-20 22:19:41.235141023 +0000 UTC m=+1419.187271268,10000,3000,246,goMap,1.240954358s,1.240954358s,1.00,1.399244656s,1.13,1.926017893s,1.55
2023-01-20 22:19:43.555835655 +0000 UTC m=+1421.507965894,10000,3000,247,goMap,215.270958ms,215.270958ms,1.00,825.592484ms,3.84,1.278677307s,5.94
2023-01-20 22:19:47.533415233 +0000 UTC m=+1425.485545472,10000,3000,248,hashMap,1.060164118s,1.34987261s,1.27,1.060164118s,1.00,1.566545601s,1.48
2023-01-20 22:19:50.219844467 +0000 UTC m=+1428.171974704,10000,3000,249,syncMap,288.201796ms,1.384709999s,4.80,1.01253915s,3.51,288.201796ms,1.00
2023-01-20 22:19:54.636300152 +0000 UTC m=+1432.588430391,10000,3000,250,goMap,1.312736948s,1.312736948s,1.00,1.377117798s,1.05,1.725042598s,1.31
2023-01-20 22:19:59.433703393 +0000 UTC m=+1437.385833633,10000,3000,251,hashMap,1.362650535s,1.394308383s,1.02,1.362650535s,1.00,2.039217052s,1.50
2023-01-20 22:20:01.710501267 +0000 UTC m=+1439.662631509,10000,3000,252,goMap,218.209774ms,218.209774ms,1.00,568.712839ms,2.61,1.488600172s,6.82
2023-01-20 22:20:06.167339268 +0000 UTC m=+1444.119526867,10000,3000,253,hashMap,1.24575207s,1.370427555s,1.10,1.24575207s,1.00,1.839641593s,1.48
2023-01-20 22:20:08.421066058 +0000 UTC m=+1446.373253656,10000,3000,254,goMap,216.637502ms,216.637502ms,1.00,1.743441036s,8.05,292.533665ms,1.35
2023-01-20 22:20:11.281310977 +0000 UTC m=+1449.233498577,10000,3000,255,syncMap,216.695368ms,1.492995781s,6.89,1.149538974s,5.30,216.695368ms,1.00
2023-01-20 22:20:15.734413037 +0000 UTC m=+1453.686600635,10000,3000,256,goMap,1.415797691s,1.415797691s,1.00,1.488366177s,1.05,1.548005221s,1.09
2023-01-20 22:20:18.354522124 +0000 UTC m=+1456.306709722,10000,3000,257,syncMap,188.36935ms,1.328608721s,7.05,1.102070427s,5.85,188.36935ms,1.00
2023-01-20 22:20:21.042151682 +0000 UTC m=+1458.994339284,10000,3000,258,syncMap,206.846156ms,1.241998022s,6.00,1.237828913s,5.98,206.846156ms,1.00
2023-01-20 22:20:24.526210557 +0000 UTC m=+1462.478398156,10000,3000,259,hashMap,592.73896ms,1.446697892s,2.44,592.73896ms,1.00,1.443466639s,2.44
2023-01-20 22:20:27.372943552 +0000 UTC m=+1465.325131152,10000,3000,260,hashMap,312.911642ms,1.094963382s,3.50,312.911642ms,1.00,1.43758948s,4.59
2023-01-20 22:20:32.315675098 +0000 UTC m=+1470.267862697,10000,3000,261,hashMap,1.372857166s,1.509467503s,1.10,1.372857166s,1.00,2.059470183s,1.50
2023-01-20 22:20:34.7984353 +0000 UTC m=+1472.750481343,10000,3000,262,goMap,266.494552ms,266.494552ms,1.00,809.449201ms,3.04,1.405489767s,5.27
2023-01-20 22:20:37.69692321 +0000 UTC m=+1475.648969252,10000,3000,263,syncMap,342.216939ms,1.091423453s,3.19,1.46383645s,4.28,342.216939ms,1.00
2023-01-20 22:20:41.531618158 +0000 UTC m=+1479.483664197,10000,3000,264,hashMap,829.240313ms,1.551715455s,1.87,829.240313ms,1.00,1.452573415s,1.75
2023-01-20 22:20:45.939329498 +0000 UTC m=+1483.891375541,10000,3000,265,hashMap,1.270280779s,1.346108643s,1.06,1.270280779s,1.00,1.790289049s,1.41
2023-01-20 22:20:48.137340842 +0000 UTC m=+1486.089386881,10000,3000,266,goMap,234.667457ms,234.667457ms,1.00,515.493015ms,2.20,1.446722983s,6.16
2023-01-20 22:20:52.078602019 +0000 UTC m=+1490.030648063,10000,3000,267,hashMap,1.094569455s,1.370250414s,1.25,1.094569455s,1.00,1.475359289s,1.35
2023-01-20 22:20:54.606137658 +0000 UTC m=+1492.558183697,10000,3000,268,syncMap,189.914781ms,1.289301281s,6.79,1.04701076s,5.51,189.914781ms,1.00
2023-01-20 22:20:59.169540833 +0000 UTC m=+1497.121586871,10000,3000,269,hashMap,1.385167664s,1.460007911s,1.05,1.385167664s,1.00,1.717282391s,1.24
2023-01-20 22:21:03.801404902 +0000 UTC m=+1501.758283016,10000,3000,270,hashMap,1.349620929s,1.370383876s,1.02,1.349620929s,1.00,1.915602428s,1.42
2023-01-20 22:21:06.130087455 +0000 UTC m=+1504.086965560,10000,3000,271,goMap,280.846668ms,280.846668ms,1.00,630.214996ms,2.24,1.416645521s,5.04
2023-01-20 22:21:10.435550448 +0000 UTC m=+1508.392428554,10000,3000,272,hashMap,1.25234209s,1.325067435s,1.06,1.25234209s,1.00,1.727153934s,1.38
2023-01-20 22:21:13.011679582 +0000 UTC m=+1510.968557688,10000,3000,273,syncMap,195.321693ms,1.340431684s,6.86,1.039176146s,5.32,195.321693ms,1.00
2023-01-20 22:21:17.564578542 +0000 UTC m=+1515.521456648,10000,3000,274,hashMap,1.34417398s,1.521094244s,1.13,1.34417398s,1.00,1.686705345s,1.25
2023-01-20 22:21:20.4527889 +0000 UTC m=+1518.409667007,10000,3000,275,syncMap,219.314805ms,1.178489764s,5.37,1.489393102s,6.79,219.314805ms,1.00
2023-01-20 22:21:24.423695056 +0000 UTC m=+1522.380573162,10000,3000,276,hashMap,1.174143354s,1.365432213s,1.16,1.174143354s,1.00,1.430378481s,1.22
2023-01-20 22:21:26.642547777 +0000 UTC m=+1524.599425881,10000,3000,277,goMap,250.206323ms,250.206323ms,1.00,660.13557ms,2.64,1.307341027s,5.23
2023-01-20 22:21:31.088308505 +0000 UTC m=+1529.045186611,10000,3000,278,goMap,1.342870007s,1.342870007s,1.00,1.343918216s,1.00,1.758021566s,1.31
2023-01-20 22:21:33.369494438 +0000 UTC m=+1531.322202404,10000,3000,279,goMap,232.662491ms,232.662491ms,1.00,1.794048246s,7.71,249.152984ms,1.07
2023-01-20 22:21:37.394235191 +0000 UTC m=+1535.346943158,10000,3000,280,hashMap,738.428853ms,1.827165223s,2.47,738.428853ms,1.00,1.458158491s,1.97
2023-01-20 22:21:40.570868162 +0000 UTC m=+1538.523576128,10000,3000,281,goMap,233.035086ms,233.035086ms,1.00,1.451524886s,6.23,1.491039372s,6.40
2023-01-20 22:21:45.46387089 +0000 UTC m=+1543.416578876,10000,3000,282,goMap,1.297106778s,1.297106778s,1.00,1.493483234s,1.15,2.101225543s,1.62
2023-01-20 22:21:47.995054832 +0000 UTC m=+1545.947762805,10000,3000,283,goMap,272.238588ms,272.238588ms,1.00,691.363816ms,2.54,1.566003442s,5.75
2023-01-20 22:21:52.550823837 +0000 UTC m=+1550.503531805,10000,3000,284,hashMap,1.262688734s,1.401601319s,1.11,1.262688734s,1.00,1.889885772s,1.50
2023-01-20 22:21:55.223160878 +0000 UTC m=+1553.175868845,10000,3000,285,syncMap,229.398993ms,1.348075025s,5.88,1.093338174s,4.77,229.398993ms,1.00
2023-01-20 22:21:59.782232886 +0000 UTC m=+1557.734940850,10000,3000,286,hashMap,1.361551898s,1.523027867s,1.12,1.361551898s,1.00,1.673420084s,1.23
2023-01-20 22:22:01.810645928 +0000 UTC m=+1559.763353894,10000,3000,287,goMap,198.300502ms,198.300502ms,1.00,596.018347ms,3.01,1.232932684s,6.22
2023-01-20 22:22:04.146806145 +0000 UTC m=+1562.098947048,10000,3000,288,syncMap,211.281253ms,278.950415ms,1.32,1.844152165s,8.73,211.281253ms,1.00
2023-01-20 22:22:07.79890191 +0000 UTC m=+1565.751042825,10000,3000,289,syncMap,741.604729ms,1.770891164s,2.39,1.137895007s,1.53,741.604729ms,1.00
2023-01-20 22:22:11.314565186 +0000 UTC m=+1569.266706111,10000,3000,290,hashMap,1.080144182s,1.239321516s,1.15,1.080144182s,1.00,1.194937163s,1.11
2023-01-20 22:22:14.065352399 +0000 UTC m=+1572.017493296,10000,3000,291,goMap,190.638222ms,190.638222ms,1.00,1.013606323s,5.32,1.545372073s,8.11
2023-01-20 22:22:18.928125935 +0000 UTC m=+1576.880266833,10000,3000,292,hashMap,1.390200998s,1.407893641s,1.01,1.390200998s,1.00,2.063464469s,1.48
2023-01-20 22:22:21.270204268 +0000 UTC m=+1579.222345165,10000,3000,293,goMap,227.548697ms,227.548697ms,1.00,591.068313ms,2.60,1.52238187s,6.69
2023-01-20 22:22:25.922201589 +0000 UTC m=+1583.874342485,10000,3000,294,hashMap,1.367683764s,1.442855925s,1.05,1.367683764s,1.00,1.840412436s,1.35
2023-01-20 22:22:28.177249848 +0000 UTC m=+1586.129390780,10000,3000,295,syncMap,225.056958ms,234.257422ms,1.04,1.794538777s,7.97,225.056958ms,1.00
2023-01-20 22:22:32.25746184 +0000 UTC m=+1590.209602744,10000,3000,296,hashMap,742.601643ms,1.81265817s,2.44,742.601643ms,1.00,1.523768585s,2.05
2023-01-20 22:22:35.451552761 +0000 UTC m=+1593.403584948,10000,3000,297,goMap,217.319691ms,217.319691ms,1.00,1.552416242s,7.14,1.422889766s,6.55
2023-01-20 22:22:40.218985106 +0000 UTC m=+1598.171017278,10000,3000,298,goMap,1.341529462s,1.341529462s,1.00,1.414542343s,1.05,2.010084742s,1.50
2023-01-20 22:22:42.677092008 +0000 UTC m=+1600.629124183,10000,3000,299,goMap,221.202241ms,221.202241ms,1.00,675.320303ms,3.05,1.560522693s,7.05
2023-01-20 22:22:47.107635895 +0000 UTC m=+1605.059668067,10000,3000,300,hashMap,1.216577238s,1.371422798s,1.13,1.216577238s,1.00,1.835842577s,1.51
2023-01-20 22:22:49.19472226 +0000 UTC m=+1607.146754440,10000,3000,301,goMap,208.836676ms,208.836676ms,1.00,1.143008077s,5.47,734.035212ms,3.51
2023-01-20 22:22:53.295688449 +0000 UTC m=+1611.247720625,10000,3000,302,hashMap,981.108317ms,1.636693496s,1.67,981.108317ms,1.00,1.481992701s,1.51
2023-01-20 22:22:56.40492839 +0000 UTC m=+1614.356960591,10000,3000,303,goMap,330.201596ms,330.201596ms,1.00,1.252502635s,3.79,1.525185808s,4.62
2023-01-20 22:23:01.11138659 +0000 UTC m=+1619.063418771,10000,3000,304,hashMap,1.32492124s,1.470254377s,1.11,1.32492124s,1.00,1.910277646s,1.44
