"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-23 04:24:12.582029819 +0000 UTC m=+5781.527213154,20000,3000,1487,syncMap,180.522788ms,226.979679ms,1.26,1.430276351s,7.92,180.522788ms,1.00
2023-01-23 04:24:15.429288884 +0000 UTC m=+5784.374472218,20000,3000,1488,syncMap,190.03555ms,1.065460188s,5.61,1.590396103s,8.37,190.03555ms,1.00
2023-01-23 04:24:18.946502645 +0000 UTC m=+5787.891685985,20000,3000,1489,goMap,949.005408ms,949.005408ms,1.00,1.233867206s,1.30,1.332977195s,1.40
2023-01-23 04:24:22.881305063 +0000 UTC m=+5791.826488397,20000,3000,1490,syncMap,239.167363ms,1.295659848s,5.42,2.398880561s,10.03,239.167363ms,1.00
2023-01-23 04:24:26.080104315 +0000 UTC m=+5795.025287652,20000,3000,1491,goMap,218.385672ms,218.385672ms,1.00,2.710150427s,12.41,269.1156ms,1.23
2023-01-23 04:24:27.905958243 +0000 UTC m=+5796.850218168,20000,3000,1492,syncMap,208.774326ms,223.010889ms,1.07,1.392007081s,6.67,208.774326ms,1.00
2023-01-23 04:24:32.789836067 +0000 UTC m=+5801.734095989,20000,3000,1493,hashMap,218.572054ms,2.314528282s,10.59,218.572054ms,1.00,2.349943176s,10.75
2023-01-23 04:24:35.354236734 +0000 UTC m=+5804.298496656,20000,3000,1494,goMap,165.729357ms,165.729357ms,1.00,2.220696523s,13.40,177.108251ms,1.07
2023-01-23 04:24:38.429309833 +0000 UTC m=+5807.373569753,20000,3000,1495,syncMap,213.582332ms,891.141949ms,4.17,1.969304223s,9.22,213.582332ms,1.00
2023-01-23 04:24:43.300674823 +0000 UTC m=+5812.244934743,20000,3000,1496,hashMap,239.953184ms,2.269905562s,9.46,239.953184ms,1.00,2.360498786s,9.84
2023-01-23 04:24:45.360897583 +0000 UTC m=+5814.305157509,20000,3000,1497,syncMap,199.982397ms,215.41652ms,1.08,1.6439116s,8.22,199.982397ms,1.00
2023-01-23 04:24:47.994016864 +0000 UTC m=+5816.938276792,20000,3000,1498,syncMap,198.662155ms,199.017199ms,1.00,2.234504318s,11.25,198.662155ms,1.00
2023-01-23 04:24:50.640423334 +0000 UTC m=+5819.584683258,20000,3000,1499,syncMap,167.576553ms,422.172438ms,2.52,2.055416082s,12.27,167.576553ms,1.00
2023-01-23 04:24:55.427081457 +0000 UTC m=+5824.371341377,20000,3000,1500,hashMap,248.892048ms,2.09186949s,8.40,248.892048ms,1.00,2.430625043s,9.77
2023-01-23 04:24:57.620268266 +0000 UTC m=+5826.564528192,20000,3000,1501,syncMap,203.489443ms,239.022208ms,1.17,1.749674328s,8.60,203.489443ms,1.00
2023-01-23 04:25:00.420596736 +0000 UTC m=+5829.364908686,20000,3000,1502,syncMap,219.015634ms,232.08186ms,1.06,2.348371905s,10.72,219.015634ms,1.00
2023-01-23 04:25:03.074601704 +0000 UTC m=+5832.018913655,20000,3000,1503,syncMap,220.754814ms,385.766902ms,1.75,2.045927406s,9.27,220.754814ms,1.00
2023-01-23 04:25:05.645148897 +0000 UTC m=+5834.589460848,20000,3000,1504,syncMap,182.709324ms,2.115395565s,11.58,271.469761ms,1.49,182.709324ms,1.00
2023-01-23 04:25:09.901155244 +0000 UTC m=+5838.845467204,20000,3000,1505,hashMap,199.60581ms,1.660233245s,8.32,199.60581ms,1.00,2.395200306s,12.00
2023-01-23 04:25:12.708228007 +0000 UTC m=+5841.652539959,20000,3000,1506,goMap,193.84851ms,193.84851ms,1.00,231.857972ms,1.20,2.380280105s,12.28
2023-01-23 04:25:14.578282164 +0000 UTC m=+5843.522594115,20000,3000,1507,goMap,178.509224ms,178.509224ms,1.00,1.497823781s,8.39,192.76272ms,1.08
2023-01-23 04:25:17.28958021 +0000 UTC m=+5846.233892166,20000,3000,1508,goMap,174.914375ms,174.914375ms,1.00,2.348831181s,13.43,186.578371ms,1.07
2023-01-23 04:25:19.981163491 +0000 UTC m=+5848.925475463,20000,3000,1509,syncMap,207.599851ms,652.447762ms,3.14,1.830544795s,8.82,207.599851ms,1.00
2023-01-23 04:25:22.217280725 +0000 UTC m=+5851.161592675,20000,3000,1510,syncMap,176.420793ms,1.790173058s,10.15,268.592375ms,1.52,176.420793ms,1.00
2023-01-23 04:25:25.251939764 +0000 UTC m=+5854.196251720,20000,3000,1511,syncMap,206.970678ms,2.589344668s,12.51,237.42558ms,1.15,206.970678ms,1.00
2023-01-23 04:25:29.792720628 +0000 UTC m=+5858.737084376,20000,3000,1512,hashMap,224.878821ms,1.794380733s,7.98,224.878821ms,1.00,2.520693953s,11.21
2023-01-23 04:25:32.613902811 +0000 UTC m=+5861.558266566,20000,3000,1513,hashMap,213.410897ms,223.625895ms,1.05,213.410897ms,1.00,2.383197486s,11.17
2023-01-23 04:25:34.51767183 +0000 UTC m=+5863.462035586,20000,3000,1514,syncMap,213.162981ms,216.272158ms,1.01,1.473403495s,6.91,213.162981ms,1.00
2023-01-23 04:25:37.106763642 +0000 UTC m=+5866.051127389,20000,3000,1515,syncMap,180.106966ms,1.569038025s,8.71,838.866655ms,4.66,180.106966ms,1.00
2023-01-23 04:25:41.741167968 +0000 UTC m=+5870.685531718,20000,3000,1516,hashMap,218.378998ms,2.022990914s,9.26,218.378998ms,1.00,2.391927026s,10.95
2023-01-23 04:25:44.405606302 +0000 UTC m=+5873.349970050,20000,3000,1517,syncMap,182.994435ms,184.847453ms,1.01,2.295672804s,12.55,182.994435ms,1.00
2023-01-23 04:25:47.686326193 +0000 UTC m=+5876.630689947,20000,3000,1518,syncMap,214.688188ms,606.20019ms,2.82,2.458778797s,11.45,214.688188ms,1.00
2023-01-23 04:25:50.066749226 +0000 UTC m=+5879.011112979,20000,3000,1519,syncMap,229.471056ms,804.623251ms,3.51,1.345276654s,5.86,229.471056ms,1.00
2023-01-23 04:25:52.547926875 +0000 UTC m=+5881.492290622,20000,3000,1520,syncMap,224.943229ms,1.920190822s,8.54,334.991115ms,1.49,224.943229ms,1.00
2023-01-23 04:25:57.513922069 +0000 UTC m=+5886.458285819,20000,3000,1521,hashMap,228.920414ms,2.190428191s,9.57,228.920414ms,1.00,2.545682138s,11.12
2023-01-23 04:26:00.535606856 +0000 UTC m=+5889.479931164,20000,3000,1522,hashMap,197.488144ms,281.299692ms,1.42,197.488144ms,1.00,2.541898126s,12.87
2023-01-23 04:26:02.229786777 +0000 UTC m=+5891.174111093,20000,3000,1523,goMap,201.986997ms,201.986997ms,1.00,1.28567418s,6.37,205.477906ms,1.02
2023-01-23 04:26:05.04302415 +0000 UTC m=+5893.987348459,20000,3000,1524,syncMap,181.846099ms,212.942216ms,1.17,2.417338546s,13.29,181.846099ms,1.00
2023-01-23 04:26:08.180453083 +0000 UTC m=+5897.124777390,20000,3000,1525,syncMap,207.694377ms,1.090507518s,5.25,1.838229365s,8.85,207.694377ms,1.00
2023-01-23 04:26:10.414347862 +0000 UTC m=+5899.358672172,20000,3000,1526,syncMap,242.39307ms,1.734940201s,7.16,255.538117ms,1.05,242.39307ms,1.00
2023-01-23 04:26:16.271753857 +0000 UTC m=+5905.216078168,20000,3000,1527,hashMap,212.424148ms,2.84027382s,13.37,212.424148ms,1.00,2.80375192s,13.20
2023-01-23 04:26:19.050140975 +0000 UTC m=+5907.994465286,20000,3000,1528,syncMap,193.32535ms,226.408689ms,1.17,2.357688591s,12.20,193.32535ms,1.00
2023-01-23 04:26:22.24135483 +0000 UTC m=+5911.185679143,20000,3000,1529,syncMap,244.821356ms,395.971877ms,1.62,2.549160412s,10.41,244.821356ms,1.00
2023-01-23 04:26:25.222332819 +0000 UTC m=+5914.166657125,20000,3000,1530,syncMap,226.769424ms,2.467262489s,10.88,285.989876ms,1.26,226.769424ms,1.00
2023-01-23 04:26:30.46048138 +0000 UTC m=+5919.404776221,20000,3000,1531,hashMap,256.218822ms,2.380589157s,9.29,256.218822ms,1.00,2.600274986s,10.15
2023-01-23 04:26:33.451744166 +0000 UTC m=+5922.396039011,20000,3000,1532,hashMap,205.751792ms,219.608106ms,1.07,205.751792ms,1.00,2.564804644s,12.47
2023-01-23 04:26:35.244377155 +0000 UTC m=+5924.188671998,20000,3000,1533,goMap,203.63273ms,203.63273ms,1.00,1.355275167s,6.66,232.004673ms,1.14
2023-01-23 04:26:38.110733649 +0000 UTC m=+5927.055028487,20000,3000,1534,syncMap,186.459579ms,194.610257ms,1.04,2.484370682s,13.32,186.459579ms,1.00
2023-01-23 04:26:41.144267641 +0000 UTC m=+5930.088562486,20000,3000,1535,syncMap,229.127343ms,808.424303ms,3.53,1.994932758s,8.71,229.127343ms,1.00
2023-01-23 04:26:46.358044024 +0000 UTC m=+5935.302338862,20000,3000,1536,hashMap,263.137331ms,2.322500454s,8.83,263.137331ms,1.00,2.62694598s,9.98
2023-01-23 04:26:48.700206175 +0000 UTC m=+5937.644501018,20000,3000,1537,goMap,204.484141ms,204.484141ms,1.00,1.907114566s,9.33,229.523124ms,1.12
2023-01-23 04:26:51.756393951 +0000 UTC m=+5940.700688791,20000,3000,1538,syncMap,209.349659ms,232.762359ms,1.11,2.613017193s,12.48,209.349659ms,1.00
2023-01-23 04:26:54.852693766 +0000 UTC m=+5943.796988605,20000,3000,1539,syncMap,201.884212ms,1.791418719s,8.87,1.101891374s,5.46,201.884212ms,1.00
2023-01-23 04:26:57.886776693 +0000 UTC m=+5946.831071530,20000,3000,1540,syncMap,184.800805ms,2.565241566s,13.88,283.144141ms,1.53,184.800805ms,1.00
2023-01-23 04:27:02.870203112 +0000 UTC m=+5951.814927332,20000,3000,1541,hashMap,206.871448ms,2.39870383s,11.60,206.871448ms,1.00,2.377361768s,11.49
2023-01-23 04:27:05.021887846 +0000 UTC m=+5953.966612067,20000,3000,1542,goMap,210.068693ms,210.068693ms,1.00,236.601237ms,1.13,1.704023811s,8.11
2023-01-23 04:27:07.143270679 +0000 UTC m=+5956.087994901,20000,3000,1543,syncMap,165.855493ms,192.517412ms,1.16,1.762179489s,10.62,165.855493ms,1.00
2023-01-23 04:27:09.938073702 +0000 UTC m=+5958.882797921,20000,3000,1544,syncMap,185.676749ms,208.803536ms,1.12,2.399408524s,12.92,185.676749ms,1.00
2023-01-23 04:27:12.757127328 +0000 UTC m=+5961.701851550,20000,3000,1545,syncMap,194.174673ms,314.777862ms,1.62,2.309119581s,11.89,194.174673ms,1.00
2023-01-23 04:27:17.602142862 +0000 UTC m=+5966.546867083,20000,3000,1546,hashMap,236.382116ms,2.183252509s,9.24,236.382116ms,1.00,2.424316302s,10.26
2023-01-23 04:27:19.76137579 +0000 UTC m=+5968.706100010,20000,3000,1547,syncMap,190.020106ms,211.79892ms,1.11,1.756407113s,9.24,190.020106ms,1.00
2023-01-23 04:27:22.452407388 +0000 UTC m=+5971.397131612,20000,3000,1548,goMap,176.052194ms,176.052194ms,1.00,2.31810505s,13.17,195.990139ms,1.11
2023-01-23 04:27:25.000853389 +0000 UTC m=+5973.945577624,20000,3000,1549,syncMap,174.261206ms,469.716541ms,2.70,1.903501392s,10.92,174.261206ms,1.00
2023-01-23 04:27:29.886563999 +0000 UTC m=+5978.830869393,20000,3000,1550,hashMap,266.199481ms,2.164295591s,8.13,266.199481ms,1.00,2.453804011s,9.22
2023-01-23 04:27:31.936969746 +0000 UTC m=+5980.881275143,20000,3000,1551,goMap,187.391159ms,187.391159ms,1.00,1.66516866s,8.89,196.858117ms,1.05
2023-01-23 04:27:34.763456392 +0000 UTC m=+5983.707761788,20000,3000,1552,syncMap,198.495034ms,387.674336ms,1.95,2.239410975s,11.28,198.495034ms,1.00
2023-01-23 04:27:37.606967309 +0000 UTC m=+5986.551272711,20000,3000,1553,syncMap,211.738516ms,2.409192996s,11.38,221.712608ms,1.05,211.738516ms,1.00
2023-01-23 04:27:42.213652784 +0000 UTC m=+5991.157958181,20000,3000,1554,hashMap,255.96126ms,2.017304388s,7.88,255.96126ms,1.00,2.332526463s,9.11
2023-01-23 04:27:44.947359991 +0000 UTC m=+5993.891665388,20000,3000,1555,hashMap,217.143873ms,224.819764ms,1.04,217.143873ms,1.00,2.290816963s,10.55
2023-01-23 04:27:46.669543797 +0000 UTC m=+5995.613849197,20000,3000,1556,goMap,177.713785ms,177.713785ms,1.00,1.340341s,7.54,203.171031ms,1.14
2023-01-23 04:27:49.500686253 +0000 UTC m=+5998.444991654,20000,3000,1557,goMap,162.16861ms,162.16861ms,1.00,2.495606492s,15.39,172.489452ms,1.06
2023-01-23 04:27:52.526512025 +0000 UTC m=+6001.470817457,20000,3000,1558,syncMap,198.269604ms,982.214088ms,4.95,1.844245484s,9.30,198.269604ms,1.00
2023-01-23 04:27:57.38360869 +0000 UTC m=+6006.327914088,20000,3000,1559,hashMap,239.249831ms,2.185267188s,9.13,239.249831ms,1.00,2.431576887s,10.16
2023-01-23 04:27:59.509701769 +0000 UTC m=+6008.454032194,20000,3000,1560,syncMap,206.496016ms,223.200946ms,1.08,1.695527811s,8.21,206.496016ms,1.00
2023-01-23 04:28:02.412472381 +0000 UTC m=+6011.356802805,20000,3000,1561,syncMap,218.853634ms,249.558274ms,1.14,2.433316244s,11.12,218.853634ms,1.00
2023-01-23 04:28:05.140621476 +0000 UTC m=+6014.084951902,20000,3000,1562,syncMap,193.638162ms,426.863471ms,2.20,2.106705758s,10.88,193.638162ms,1.00
2023-01-23 04:28:07.640236686 +0000 UTC m=+6016.584567117,20000,3000,1563,syncMap,209.866507ms,1.075288865s,5.12,1.213320648s,5.78,209.866507ms,1.00
2023-01-23 04:28:12.782097539 +0000 UTC m=+6021.726427968,20000,3000,1564,hashMap,272.632508ms,2.331585363s,8.55,272.632508ms,1.00,2.536668906s,9.30
2023-01-23 04:28:15.151666729 +0000 UTC m=+6024.095997163,20000,3000,1565,syncMap,185.361117ms,239.241981ms,1.29,1.943892792s,10.49,185.361117ms,1.00
2023-01-23 04:28:18.119029874 +0000 UTC m=+6027.063360309,20000,3000,1566,syncMap,229.792435ms,233.018719ms,1.01,2.503529096s,10.89,229.792435ms,1.00
2023-01-23 04:28:20.744114034 +0000 UTC m=+6029.688444459,20000,3000,1567,syncMap,205.619783ms,522.996655ms,2.54,1.895376822s,9.22,205.619783ms,1.00
2023-01-23 04:28:25.773067687 +0000 UTC m=+6034.717398120,20000,3000,1568,hashMap,265.397727ms,2.214980834s,8.35,265.397727ms,1.00,2.54763471s,9.60
2023-01-23 04:28:28.108755146 +0000 UTC m=+6037.053067915,20000,3000,1569,syncMap,202.689034ms,204.046514ms,1.01,1.927909112s,9.51,202.689034ms,1.00
2023-01-23 04:28:31.092014254 +0000 UTC m=+6040.036327012,20000,3000,1570,syncMap,200.389352ms,282.546978ms,1.41,2.499084664s,12.47,200.389352ms,1.00
2023-01-23 04:28:34.115745652 +0000 UTC m=+6043.060058407,20000,3000,1571,syncMap,234.877238ms,2.542439982s,10.82,245.211586ms,1.04,234.877238ms,1.00
2023-01-23 04:28:39.441410202 +0000 UTC m=+6048.385722956,20000,3000,1572,hashMap,264.544628ms,2.462276163s,9.31,264.544628ms,1.00,2.597712224s,9.82
2023-01-23 04:28:42.467291755 +0000 UTC m=+6051.411604506,20000,3000,1573,goMap,211.920958ms,211.920958ms,1.00,213.822816ms,1.01,2.599142806s,12.26
2023-01-23 04:28:44.41090499 +0000 UTC m=+6053.355217746,20000,3000,1574,goMap,187.416353ms,187.416353ms,1.00,1.522511563s,8.12,232.744357ms,1.24
2023-01-23 04:28:47.323393205 +0000 UTC m=+6056.267705958,20000,3000,1575,goMap,185.230638ms,185.230638ms,1.00,2.532603209s,13.67,193.720916ms,1.05
2023-01-23 04:28:50.529212331 +0000 UTC m=+6059.473525090,20000,3000,1576,syncMap,241.209232ms,924.14591ms,3.83,2.039396236s,8.45,241.209232ms,1.00
2023-01-23 04:28:52.939670107 +0000 UTC m=+6061.883982867,20000,3000,1577,syncMap,203.616999ms,1.30187466s,6.39,904.006848ms,4.44,203.616999ms,1.00
2023-01-23 04:28:58.351270865 +0000 UTC m=+6067.295594850,20000,3000,1578,hashMap,246.821161ms,2.492498085s,10.10,246.821161ms,1.00,2.671102285s,10.82
2023-01-23 04:29:01.035670426 +0000 UTC m=+6069.979994413,20000,3000,1579,syncMap,190.329014ms,287.753478ms,1.51,2.204668755s,11.58,190.329014ms,1.00
2023-01-23 04:29:04.055437642 +0000 UTC m=+6072.999761626,20000,3000,1580,syncMap,210.228466ms,233.334168ms,1.11,2.575090307s,12.25,210.228466ms,1.00
2023-01-23 04:29:07.239750318 +0000 UTC m=+6076.184074298,20000,3000,1581,syncMap,231.213683ms,1.680817133s,7.27,1.271145134s,5.50,231.213683ms,1.00
2023-01-23 04:29:10.232942871 +0000 UTC m=+6079.177266847,20000,3000,1582,syncMap,189.172077ms,2.528922179s,13.37,274.138149ms,1.45,189.172077ms,1.00
2023-01-23 04:29:15.289514836 +0000 UTC m=+6084.233838821,20000,3000,1583,hashMap,191.072437ms,2.416524307s,12.65,191.072437ms,1.00,2.447933005s,12.81
2023-01-23 04:29:18.204661237 +0000 UTC m=+6087.148985215,20000,3000,1584,goMap,170.576644ms,170.576644ms,1.00,203.321557ms,1.19,2.540251539s,14.89
2023-01-23 04:29:19.699386988 +0000 UTC m=+6088.643710970,20000,3000,1585,goMap,184.290759ms,184.290759ms,1.00,1.088914359s,5.91,220.579382ms,1.20
2023-01-23 04:29:22.277021606 +0000 UTC m=+6091.221345584,20000,3000,1586,syncMap,178.951323ms,494.142067ms,2.76,1.903422045s,10.64,178.951323ms,1.00
2023-01-23 04:29:25.490305737 +0000 UTC m=+6094.434629719,20000,3000,1587,syncMap,223.320714ms,1.201201487s,5.38,1.7876383s,8.00,223.320714ms,1.00
2023-01-23 04:29:30.546696929 +0000 UTC m=+6099.491112711,20000,3000,1588,hashMap,246.876156ms,2.362793154s,9.57,246.876156ms,1.00,2.445858634s,9.91
2023-01-23 04:29:32.705446467 +0000 UTC m=+6101.649862246,20000,3000,1589,goMap,226.721491ms,226.721491ms,1.00,1.659898556s,7.32,271.19203ms,1.20
2023-01-23 04:29:35.44582374 +0000 UTC m=+6104.390239514,20000,3000,1590,syncMap,201.175728ms,293.423702ms,1.46,2.244733144s,11.16,201.175728ms,1.00
2023-01-23 04:29:38.781420283 +0000 UTC m=+6107.725836065,20000,3000,1591,syncMap,199.111117ms,2.858914851s,14.36,276.620843ms,1.39,199.111117ms,1.00
2023-01-23 04:29:43.811546248 +0000 UTC m=+6112.755962032,20000,3000,1592,hashMap,210.05979ms,2.301365521s,10.96,210.05979ms,1.00,2.517658802s,11.99
2023-01-23 04:29:46.836045073 +0000 UTC m=+6115.780460850,20000,3000,1593,hashMap,210.416837ms,233.185885ms,1.11,210.416837ms,1.00,2.579878812s,12.26
2023-01-23 04:29:49.370368056 +0000 UTC m=+6118.314783831,20000,3000,1594,goMap,207.830325ms,207.830325ms,1.00,582.752768ms,2.80,1.740032144s,8.37
2023-01-23 04:29:51.040775608 +0000 UTC m=+6119.985191383,20000,3000,1595,syncMap,178.268169ms,206.20183ms,1.16,1.284905681s,7.21,178.268169ms,1.00
2023-01-23 04:29:56.100191688 +0000 UTC m=+6125.044607466,20000,3000,1596,hashMap,259.727777ms,2.294289352s,8.83,259.727777ms,1.00,2.504416603s,9.64
2023-01-23 04:29:58.918851451 +0000 UTC m=+6127.863196650,20000,3000,1597,hashMap,198.074459ms,210.852254ms,1.06,198.074459ms,1.00,2.408745962s,12.16
2023-01-23 04:30:01.719803068 +0000 UTC m=+6130.664148267,20000,3000,1598,goMap,195.314487ms,195.314487ms,1.00,2.406954767s,12.32,197.641659ms,1.01
2023-01-23 04:30:07.017954915 +0000 UTC m=+6135.962300109,20000,3000,1599,hashMap,268.535416ms,2.808714197s,10.46,268.535416ms,1.00,2.219978097s,8.27
2023-01-23 04:30:09.870765586 +0000 UTC m=+6138.815110778,20000,3000,1600,goMap,219.376597ms,219.376597ms,1.00,2.383261649s,10.86,221.660917ms,1.01
2023-01-23 04:30:12.101290816 +0000 UTC m=+6141.045636009,20000,3000,1601,goMap,217.140691ms,217.140691ms,1.00,1.783736518s,8.21,228.53796ms,1.05
2023-01-23 04:30:17.117447751 +0000 UTC m=+6146.061792944,20000,3000,1602,hashMap,257.222778ms,2.343351247s,9.11,257.222778ms,1.00,2.414434806s,9.39
2023-01-23 04:30:19.397121779 +0000 UTC m=+6148.341466973,20000,3000,1603,goMap,212.820243ms,212.820243ms,1.00,1.830370224s,8.60,235.406121ms,1.11
2023-01-23 04:30:22.25110646 +0000 UTC m=+6151.195451663,20000,3000,1604,goMap,212.364409ms,212.364409ms,1.00,2.398614058s,11.29,241.811551ms,1.14
2023-01-23 04:30:24.593014666 +0000 UTC m=+6153.537359858,20000,3000,1605,goMap,193.164524ms,193.164524ms,1.00,1.901793384s,9.85,245.783425ms,1.27
2023-01-23 04:30:26.891633662 +0000 UTC m=+6155.835978859,20000,3000,1606,syncMap,172.005103ms,1.253873246s,7.29,871.702254ms,5.07,172.005103ms,1.00
2023-01-23 04:30:29.670318411 +0000 UTC m=+6158.614771495,20000,3000,1607,syncMap,247.829432ms,2.243704165s,9.05,286.357352ms,1.16,247.829432ms,1.00
2023-01-23 04:30:34.460355819 +0000 UTC m=+6163.404808897,20000,3000,1608,hashMap,229.488265ms,2.233973478s,9.73,229.488265ms,1.00,2.325567899s,10.13
2023-01-23 04:30:37.181797048 +0000 UTC m=+6166.126250129,20000,3000,1609,hashMap,197.023438ms,226.753145ms,1.15,197.023438ms,1.00,2.296709317s,11.66
2023-01-23 04:30:38.717548435 +0000 UTC m=+6167.662001519,20000,3000,1610,syncMap,176.016437ms,204.420302ms,1.16,1.154368397s,6.56,176.016437ms,1.00
2023-01-23 04:30:41.776293143 +0000 UTC m=+6170.720746228,20000,3000,1611,hashMap,226.550055ms,2.196084536s,9.69,226.550055ms,1.00,634.806406ms,2.80
2023-01-23 04:30:45.722721672 +0000 UTC m=+6174.667174751,20000,3000,1612,hashMap,197.093271ms,1.442888918s,7.32,197.093271ms,1.00,2.305180931s,11.70
2023-01-23 04:30:48.297179001 +0000 UTC m=+6177.241632084,20000,3000,1613,syncMap,171.5029ms,205.67733ms,1.20,2.196391931s,12.81,171.5029ms,1.00
2023-01-23 04:30:53.496492191 +0000 UTC m=+6182.440945269,20000,3000,1614,hashMap,264.829112ms,2.663655034s,10.06,264.829112ms,1.00,2.269981913s,8.57
2023-01-23 04:30:56.059963154 +0000 UTC m=+6185.004416237,20000,3000,1615,syncMap,170.649291ms,208.957599ms,1.22,2.182998257s,12.79,170.649291ms,1.00
2023-01-23 04:30:58.620918672 +0000 UTC m=+6187.565383202,20000,3000,1616,syncMap,217.812981ms,488.487116ms,2.24,1.853473935s,8.51,217.812981ms,1.00
2023-01-23 04:31:03.447409655 +0000 UTC m=+6192.391874180,20000,3000,1617,hashMap,279.293234ms,2.205352994s,7.90,279.293234ms,1.00,2.340805707s,8.38
2023-01-23 04:31:05.675165844 +0000 UTC m=+6194.619630367,20000,3000,1618,goMap,210.850939ms,210.850939ms,1.00,1.795043055s,8.51,220.839067ms,1.05
2023-01-23 04:31:08.425343418 +0000 UTC m=+6197.369807942,20000,3000,1619,syncMap,236.104996ms,245.355184ms,1.04,2.267687795s,9.60,236.104996ms,1.00
2023-01-23 04:31:10.848540691 +0000 UTC m=+6199.793005219,20000,3000,1620,syncMap,197.62953ms,202.591457ms,1.03,2.022096006s,10.23,197.62953ms,1.00
2023-01-23 04:31:15.875624336 +0000 UTC m=+6204.820088885,20000,3000,1621,hashMap,301.897809ms,2.302722145s,7.63,301.897809ms,1.00,2.421179442s,8.02
2023-01-23 04:31:17.997172852 +0000 UTC m=+6206.941637380,20000,3000,1622,syncMap,184.462717ms,234.523938ms,1.27,1.701618208s,9.22,184.462717ms,1.00
2023-01-23 04:31:20.70394588 +0000 UTC m=+6209.648410406,20000,3000,1623,goMap,173.320994ms,173.320994ms,1.00,2.331621913s,13.45,200.906218ms,1.16
2023-01-23 04:31:23.454751237 +0000 UTC m=+6212.399215768,20000,3000,1624,syncMap,267.142615ms,410.263295ms,1.54,2.071162516s,7.75,267.142615ms,1.00
2023-01-23 04:31:28.3451009 +0000 UTC m=+6217.289599571,20000,3000,1625,hashMap,251.321092ms,2.185051021s,8.69,251.321092ms,1.00,2.452838933s,9.76
2023-01-23 04:31:30.622790382 +0000 UTC m=+6219.567289065,20000,3000,1626,syncMap,216.971171ms,238.360043ms,1.10,1.821339501s,8.39,216.971171ms,1.00
2023-01-23 04:31:33.441959741 +0000 UTC m=+6222.386458411,20000,3000,1627,goMap,239.245155ms,239.245155ms,1.00,2.337544999s,9.77,241.330929ms,1.01
2023-01-23 04:31:36.130546837 +0000 UTC m=+6225.075045505,20000,3000,1628,syncMap,226.328239ms,421.845761ms,1.86,2.039370961s,9.01,226.328239ms,1.00
2023-01-23 04:31:38.698169971 +0000 UTC m=+6227.642668637,20000,3000,1629,syncMap,201.459797ms,2.117810333s,10.51,247.447924ms,1.23,201.459797ms,1.00
2023-01-23 04:31:43.616922443 +0000 UTC m=+6232.561421113,20000,3000,1630,hashMap,237.89416ms,2.132844657s,8.97,237.89416ms,1.00,2.547114163s,10.71
2023-01-23 04:31:46.608227253 +0000 UTC m=+6235.552725923,20000,3000,1631,hashMap,197.237007ms,219.238338ms,1.11,197.237007ms,1.00,2.573807366s,13.05
2023-01-23 04:31:48.393404889 +0000 UTC m=+6237.337903562,20000,3000,1632,goMap,181.010207ms,181.010207ms,1.00,1.41751768s,7.83,185.541513ms,1.03
2023-01-23 04:31:51.301890801 +0000 UTC m=+6240.246389472,20000,3000,1633,syncMap,196.071303ms,200.67553ms,1.02,2.510703317s,12.81,196.071303ms,1.00
2023-01-23 04:31:54.415065741 +0000 UTC m=+6243.359564412,20000,3000,1634,syncMap,239.104197ms,1.025423645s,4.29,1.847539881s,7.73,239.104197ms,1.00
2023-01-23 04:31:59.799647769 +0000 UTC m=+6248.744182308,20000,3000,1635,hashMap,232.320154ms,2.490892669s,10.72,232.320154ms,1.00,2.660302189s,11.45
2023-01-23 04:32:02.27476319 +0000 UTC m=+6251.219297733,20000,3000,1636,syncMap,196.940441ms,199.183934ms,1.01,2.077961611s,10.55,196.940441ms,1.00
2023-01-23 04:32:05.085188722 +0000 UTC m=+6254.029723259,20000,3000,1637,syncMap,215.578441ms,217.239849ms,1.01,2.37654844s,11.02,215.578441ms,1.00
2023-01-23 04:32:08.417869536 +0000 UTC m=+6257.362404064,20000,3000,1638,syncMap,230.986882ms,2.023142984s,8.76,1.077336881s,4.66,230.986882ms,1.00
2023-01-23 04:32:11.319595986 +0000 UTC m=+6260.264130516,20000,3000,1639,syncMap,198.433671ms,2.4300239s,12.25,272.113391ms,1.37,198.433671ms,1.00
2023-01-23 04:32:16.641053551 +0000 UTC m=+6265.585588090,20000,3000,1640,hashMap,222.808554ms,2.504967803s,11.24,222.808554ms,1.00,2.592707532s,11.64
2023-01-23 04:32:19.853212492 +0000 UTC m=+6268.797747020,20000,3000,1641,goMap,221.70229ms,221.70229ms,1.00,305.044773ms,1.38,2.684363857s,12.11
2023-01-23 04:32:21.512852477 +0000 UTC m=+6270.457387008,20000,3000,1642,goMap,197.939645ms,197.939645ms,1.00,1.209354175s,6.11,251.322528ms,1.27
2023-01-23 04:32:24.691199271 +0000 UTC m=+6273.635733809,20000,3000,1643,hashMap,257.340984ms,2.320954087s,9.02,257.340984ms,1.00,598.945007ms,2.33
2023-01-23 04:32:29.623729958 +0000 UTC m=+6278.567844679,20000,3000,1644,hashMap,209.494812ms,2.039953504s,9.74,209.494812ms,1.00,2.681590671s,12.80
